chunk_id,source_pdf,page_number,report_type,match_name,text
102,Play by Play UGA vs EGY 01 March.pdf,5,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 07:34 15-37 -22 55 ORABY O 2pt FG in the paint, layup made (4) 07:34 4 AMIN E assist (1) 07:13 9 GEU D 2pt FG in the paint, driving layup blocked 07:13 55 ORABY O block (1) 07:09 10 MAHMOUD A defensive rebound (3) 07:06 4 AMIN E 3pt FG , pull up jump shot missed 07:02 21 KOMAGUM J defensive rebound (3) 07:00 22 SIBANDE N turnover ball handling (1) 07:00 9 MOUSSA A steal (1) 55 ORABY O 2pt FG from turnover in the paint, layup 06:55 blocked 06:55 21 KOMAGUM J block (1) 06:55 defensive rebound (9) 06:55 1 ZAHRAN I foul personal (2 - 2) 06:55 2 RUGETTE J foul received (2) 06:29 turnover shot clock (4) 9 MOUSSA A 2pt FG from turnover in the paint, driving layup 06:18 missed 06:15 21 KOMAGUM J defensive rebound (4) 06:05 9 GEU D 3pt FG , jump shot missed 06:02 4 AMIN E defensive rebound (6) 10 MAHMOUD A 2pt FG in the"
103,Play by Play UGA vs EGY 01 March.pdf,5,Play by Play,UGA vs EGY - 01 Mar 2026,"06:29 turnover shot clock (4) 9 MOUSSA A 2pt FG from turnover in the paint, driving layup 06:18 missed 06:15 21 KOMAGUM J defensive rebound (4) 06:05 9 GEU D 3pt FG , jump shot missed 06:02 4 AMIN E defensive rebound (6) 10 MAHMOUD A 2pt FG in the paint, turnaround jump shot 05:45 missed 05:42 10 MAHMOUD A offensive rebound (4) 10 MAHMOUD A 2pt FG second chance in the paint, layup 05:42 missed 05:39 9 GEU D defensive rebound (1) 22 SIBANDE N 2pt FG in the paint, floating jump shot 05:35 blocked 05:35 10 MAHMOUD A block (1) 05:30 22 SIBANDE N offensive rebound (4) 22 SIBANDE N 2pt FG second chance in the paint, layup 05:30 missed 05:27 55 ORABY O defensive rebound (1) 05:15 4 AMIN E 3pt FG , pull up jump shot missed 05:12 22 SIBANDE N defensive rebound (5) 05:00 9 GEU D 3pt FG , jump shot missed 04:58 defensive rebound (22) 04:57 21 KOMAGUM J substitution out 04:57 23 KAYIRA J substitution in 04:57 55 ORABY O substitution out 04:57 28 ABDELGAWAD K substitution in 04:57 9 GEU D substitution out 04:57 11 ODEKE T substitution in 10 MAHMOUD A 2pt FG in the paint, floating jump shot 04:43 missed"
104,Play by Play UGA vs EGY 01 March.pdf,6,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 04:36 28 ABDELGAWAD K offensive rebound (1) 28 ABDELGAWAD K 2pt FG second chance in the paint, tip- 04:36 in layup missed 04:36 11 ODEKE T defensive rebound (1) 04:28 11 ODEKE T 3pt FG , jump shot missed 04:25 9 MOUSSA A defensive rebound (2) 04:14 10 MAHMOUD A 2pt FG in the paint, layup missed 04:14 offensive rebound (25) 04:13 4 AMIN E substitution out 04:13 9 MOUSSA A substitution out 04:13 5 ABDELHALIM A substitution in 04:13 7 METWALY A substitution in 28 ABDELGAWAD K 2pt FG second chance in the paint, 04:02 15-39 -24 layup made (2) 04:02 1 ZAHRAN I assist (3) 03:49 23 KAYIRA J 3pt FG , pull up jump shot missed 03:45 2 RUGETTE J offensive rebound (1) 2 RUGETTE J 2pt FG second chance in the paint, layup 03:44 17-39 -22 made (2) 10 MAHMOUD A 2pt FG in the paint, turnaround jump shot 03:23 missed 03:19 23 KAYIRA J defensive rebound (1) 03:07 6 OPONG R turnover"
105,Play by Play UGA vs EGY 01 March.pdf,6,Play by Play,UGA vs EGY - 01 Mar 2026,"shot missed 03:45 2 RUGETTE J offensive rebound (1) 2 RUGETTE J 2pt FG second chance in the paint, layup 03:44 17-39 -22 made (2) 10 MAHMOUD A 2pt FG in the paint, turnaround jump shot 03:23 missed 03:19 23 KAYIRA J defensive rebound (1) 03:07 6 OPONG R turnover travel (1) 03:07 6 OPONG R substitution out 03:07 8 BAALE F substitution in 28 ABDELGAWAD K 3pt FG from turnover, jump shot 02:53 missed 02:51 8 BAALE F defensive rebound (1) 02:49 23 KAYIRA J 2pt FG fast break in the paint, dunk, made (2) 19-39 -20 02:49 8 BAALE F assist (1) 02:39 1 ZAHRAN I substitution out 02:39 8 ABDALATIF M substitution in 5 ABDELHALIM A 2pt FG in the paint, floating jump shot 02:28 missed 02:27 28 ABDELGAWAD K offensive rebound (2) 02:26 23 KAYIRA J foul personal (1 - 2) 02:26 28 ABDELGAWAD K foul received (1) 7 METWALY A 3pt FG second chance, pull up jump shot 02:22 missed 02:19 10 MAHMOUD A offensive rebound (5) 28 ABDELGAWAD K 2pt FG second chance in the paint, 02:16 reverse layup missed 02:14 28 ABDELGAWAD K offensive rebound (3) 02:12 11 ODEKE T foul shooting (2 - 3) 02:12 28 ABDELGAWAD K foul received (2) 02:12 19-40 -21 28 ABDELGAWAD K free throw 1 - 2 made (3)"
106,Play by Play UGA vs EGY 01 March.pdf,7,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 02:12 28 ABDELGAWAD K free throw 2 - 2 missed 02:12 23 KAYIRA J defensive rebound (2) 02:02 2 RUGETTE J 2pt FG in the paint, pull up jump shot missed 01:59 23 KAYIRA J offensive rebound (3) 8 BAALE F 2pt FG second chance in the paint, floating jump 01:51 shot missed 01:48 23 KAYIRA J offensive rebound (4) 01:44 2 RUGETTE J 3pt FG second chance, jump shot missed 01:42 10 MAHMOUD A defensive rebound (6) 01:32 5 ABDELHALIM A turnover ball handling (2) 01:32 2 RUGETTE J steal (3) 01:27 10 MAHMOUD A foul shooting (1 - 3) 01:27 2 RUGETTE J foul received (3) 01:27 2 RUGETTE J free throw fast break 1 - 2 made (3) 20-40 -20 01:27 2 RUGETTE J free throw fast break 2 - 2 made (4) 21-40 -19 01:16 11 ODEKE T foul shooting (3 - 4) 01:16 10 MAHMOUD A foul received (2) 01:16 10 MAHMOUD A free throw 1 - 2 missed 01:16 21-41 -20"
107,Play by Play UGA vs EGY 01 March.pdf,7,Play by Play,UGA vs EGY - 01 Mar 2026,"- 2 made (3) 20-40 -20 01:27 2 RUGETTE J free throw fast break 2 - 2 made (4) 21-40 -19 01:16 11 ODEKE T foul shooting (3 - 4) 01:16 10 MAHMOUD A foul received (2) 01:16 10 MAHMOUD A free throw 1 - 2 missed 01:16 21-41 -20 10 MAHMOUD A free throw 2 - 2 made (1) 01:16 7 METWALY A assist (3) 01:16 11 ODEKE T substitution out 01:16 21 KOMAGUM J substitution in 01:16 10 MAHMOUD A substitution out 01:16 50 MAREI A substitution in 2 RUGETTE J 2pt FG in the paint, floating jump shot 00:53 missed 00:49 2 RUGETTE J offensive rebound (2) 2 RUGETTE J 2pt FG second chance in the paint, layup 00:48 missed 00:44 28 ABDELGAWAD K defensive rebound (4) 00:29 7 METWALY A turnover ball handling (1) 8 BAALE F 2pt FG from turnover in the paint, driving layup 00:15 23-41 -18 made (2) 00:03 23-43 -20 50 MAREI A 2pt FG in the paint, floating jump shot made (5) 00:03 7 METWALY A assist (4)"
108,Play by Play UGA vs EGY 01 March.pdf,8,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Quarter 3 Quarter Starters: UGA 2 Rugette J 6 Opong R 9 Geu D 21 Komagum J 22 Sibande N EGY 1 Zahran I 4 Amin E 7 Metwaly A 15 Gardner P 50 Marei A Game Time UGA Score Diff EGY 10:00 8 BAALE F substitution out 10:00 23 KAYIRA J substitution out 10:00 6 OPONG R substitution in 10:00 9 GEU D substitution in 10:00 5 ABDELHALIM A substitution out 10:00 8 ABDALATIF M substitution out 10:00 28 ABDELGAWAD K substitution out 10:00 1 ZAHRAN I substitution in 10:00 4 AMIN E substitution in 10:00 15 GARDNER P substitution in 09:42 22 SIBANDE N 2pt FG in the paint, driving layup made (6) 25-43 -18 09:27 15 GARDNER P 3pt FG , jump shot missed 09:25 21 KOMAGUM J defensive rebound (5) 09:12 7 METWALY A foul personal (2 - 1) 09:12 22 SIBANDE N foul received (1) 22 SIBANDE N 2pt FG in the paint, floating jump shot made 09:05 27-43 -16 (8) 08:45 27-46 -19 7 METWALY A 3pt"
109,Play by Play UGA vs EGY 01 March.pdf,8,Play by Play,UGA vs EGY - 01 Mar 2026,", jump shot missed 09:25 21 KOMAGUM J defensive rebound (5) 09:12 7 METWALY A foul personal (2 - 1) 09:12 22 SIBANDE N foul received (1) 22 SIBANDE N 2pt FG in the paint, floating jump shot made 09:05 27-43 -16 (8) 08:45 27-46 -19 7 METWALY A 3pt FG , jump shot made (8) 08:45 50 MAREI A assist (4) 08:27 2 RUGETTE J turnover ball handling (1) 08:27 50 MAREI A steal (1) 7 METWALY A 2pt FG from turnover in the paint, driving 08:17 layup missed 08:14 15 GARDNER P offensive rebound (3) 15 GARDNER P 2pt FG from turnover second chance in the 08:14 paint, tip-in layup missed 08:13 22 SIBANDE N defensive rebound (6) 08:06 21 KOMAGUM J 2pt FG in the paint, driving layup missed 08:03 50 MAREI A defensive rebound (3) 07:56 21 KOMAGUM J foul shooting (1 - 1) 07:56 15 GARDNER P foul received (2) 07:56 27-47 -20 15 GARDNER P free throw 1 - 2 made (4) 07:56 7 METWALY A assist (5) 07:56 27-48 -21 15 GARDNER P free throw 2 - 2 made (5) 07:39 50 MAREI A foul shooting (1 - 2) 07:39 21 KOMAGUM J foul received (2) 07:39 21 KOMAGUM J free throw 1 - 2 missed 07:39 21 KOMAGUM J free throw 2 - 2 made (2) 28-48 -20"
110,Play by Play UGA vs EGY 01 March.pdf,9,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 07:39 6 OPONG R assist (1) 4 AMIN E 2pt FG fast break in the paint, driving layup made 07:33 28-50 -22 (11) 07:33 15 GARDNER P assist (1) 07:10 21 KOMAGUM J 2pt FG in the paint, alley-oop layup missed 07:05 15 GARDNER P defensive rebound (4) 07:00 4 AMIN E turnover ball handling (2) 07:00 6 OPONG R substitution out 07:00 5 OBLENG P substitution in 06:36 50 MAREI A foul shooting (2 - 3) 06:36 9 GEU D foul received (1) 06:36 9 GEU D free throw 1 - 2 missed 06:36 9 GEU D free throw 2 - 2 made (6) 29-50 -21 06:36 2 RUGETTE J assist (2) 06:19 50 MAREI A turnover travel (1) 06:19 50 MAREI A foul technical (3 - 4) 06:19 9 GEU D free throw 1 - 1 made (7) 30-50 -20 05:55 9 GEU D 2pt FG in the paint, driving layup made (9) 32-50 -18 05:30 50 MAREI A turnover bad pass (2) 05:20 22"
111,Play by Play UGA vs EGY 01 March.pdf,9,Play by Play,UGA vs EGY - 01 Mar 2026,"turnover travel (1) 06:19 50 MAREI A foul technical (3 - 4) 06:19 9 GEU D free throw 1 - 1 made (7) 30-50 -20 05:55 9 GEU D 2pt FG in the paint, driving layup made (9) 32-50 -18 05:30 50 MAREI A turnover bad pass (2) 05:20 22 SIBANDE N turnover bad pass (2) 15 GARDNER P 2pt FG from turnover in the paint, floating 04:59 jump shot missed 04:59 22 SIBANDE N defensive rebound (7) 04:59 50 MAREI A foul personal (4 - 5) 04:59 22 SIBANDE N foul received (2) 04:59 50 MAREI A substitution out 04:59 55 ORABY O substitution in 04:59 22 SIBANDE N free throw 1 - 2 missed 04:59 22 SIBANDE N free throw 2 - 2 made (9) 33-50 -17 04:44 33-53 -20 7 METWALY A 3pt FG , jump shot made (11) 04:44 4 AMIN E assist (2) 04:24 4 AMIN E foul shooting (1 - 6) 04:24 2 RUGETTE J foul received (4) 04:24 2 RUGETTE J free throw 1 - 2 made (5) 34-53 -19 04:24 2 RUGETTE J free throw 2 - 2 missed 04:24 15 GARDNER P defensive rebound (5) 04:09 7 METWALY A 3pt FG , pull up jump shot missed 04:06 5 OBLENG P defensive rebound (2) 03:59 22 SIBANDE N turnover bad pass (3) 03:59 4 AMIN E steal (3) 4 AMIN E 2pt FG fast break from turnover in the paint, 03:54 34-55 -21 driving layup made (13) 03:39 9 GEU D 2pt FG in the paint, driving layup missed 03:36 4"
112,Play by Play UGA vs EGY 01 March.pdf,9,Play by Play,UGA vs EGY - 01 Mar 2026,"defensive rebound (2) 03:59 22 SIBANDE N turnover bad pass (3) 03:59 4 AMIN E steal (3) 4 AMIN E 2pt FG fast break from turnover in the paint, 03:54 34-55 -21 driving layup made (13) 03:39 9 GEU D 2pt FG in the paint, driving layup missed 03:36 4 AMIN E defensive rebound (7) 03:34 4 AMIN E turnover bad pass (3)"
113,Play by Play UGA vs EGY 01 March.pdf,10,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 03:34 9 GEU D steal (1) 03:27 9 GEU D 3pt FG from turnover, jump shot made (12) 37-55 -18 03:27 5 OBLENG P assist (1) 03:08 2 RUGETTE J foul shooting (1 - 2) 03:08 7 METWALY A foul received (1) 03:08 22 SIBANDE N substitution out 03:08 8 BAALE F substitution in 03:08 37-56 -19 7 METWALY A free throw 1 - 2 made (12) 03:08 37-57 -20 7 METWALY A free throw 2 - 2 made (13) 03:08 7 METWALY A substitution out 03:08 15 GARDNER P substitution out 03:08 9 MOUSSA A substitution in 03:08 10 MAHMOUD A substitution in 02:53 9 GEU D 3pt FG , pull up jump shot missed 02:50 4 AMIN E defensive rebound (8) 02:47 4 AMIN E 2pt FG in the paint, driving layup missed 02:44 55 ORABY O offensive rebound (2) 02:44 21 KOMAGUM J foul shooting (2 - 3) 02:44 55 ORABY O foul received (1) 02:44 21 KOMAGUM J substitution out 02:44 23 KAYIRA"
114,Play by Play UGA vs EGY 01 March.pdf,10,Play by Play,UGA vs EGY - 01 Mar 2026,"4 AMIN E defensive rebound (8) 02:47 4 AMIN E 2pt FG in the paint, driving layup missed 02:44 55 ORABY O offensive rebound (2) 02:44 21 KOMAGUM J foul shooting (2 - 3) 02:44 55 ORABY O foul received (1) 02:44 21 KOMAGUM J substitution out 02:44 23 KAYIRA J substitution in 02:44 37-58 -21 55 ORABY O free throw fast break 1 - 2 made (5) 02:44 37-59 -22 55 ORABY O free throw fast break 2 - 2 made (6) 02:31 9 GEU D 2pt FG in the paint, driving layup missed 02:28 8 BAALE F offensive rebound (2) 2 RUGETTE J 2pt FG second chance in the paint, pull up 02:24 jump shot missed 02:21 9 MOUSSA A defensive rebound (3) 4 AMIN E 2pt FG fast break in the paint, driving layup made 02:15 37-61 -24 (15) 2 RUGETTE J 2pt FG in the paint, turnaround jump shot 02:04 missed 02:00 55 ORABY O defensive rebound (3) 01:44 4 AMIN E 3pt FG , jump shot missed 01:40 23 KAYIRA J defensive rebound (5) 01:28 8 BAALE F 3pt FG , pull up jump shot missed 01:25 55 ORABY O defensive rebound (4) 10 MAHMOUD A 2pt FG in the paint, floating jump shot 01:07 37-63 -26 made (3) 01:07 9 MOUSSA A assist (3) 00:57 2 RUGETTE J 2pt FG in the paint, driving layup blocked 00:57 55 ORABY O block (2) 00:57 offensive rebound (28) 00:57 2 RUGETTE J substitution out 00:57 5 OBLENG P substitution out"
115,Play by Play UGA vs EGY 01 March.pdf,11,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 00:57 0 LUBOWA N substitution in 00:57 22 SIBANDE N substitution in 00:57 4 AMIN E substitution out 00:57 5 ABDELHALIM A substitution in 22 SIBANDE N 3pt FG second chance, pull up jump shot 00:49 missed 00:46 0 LUBOWA N offensive rebound (2) 23 KAYIRA J 2pt FG second chance in the paint, pull up 00:39 39-63 -24 jump shot made (4) 00:17 55 ORABY O 3pt FG , jump shot missed 00:14 10 MAHMOUD A offensive rebound (7) 9 MOUSSA A 2pt FG second chance in the paint, fade away 00:03 jump shot missed 00:03 55 ORABY O offensive rebound (5) 55 ORABY O 2pt FG second chance in the paint, jump shot 00:03 missed 00:02 55 ORABY O offensive rebound (6) 55 ORABY O 2pt FG second chance in the paint, layup 00:01 39-65 -26 made (8)"
116,Play by Play UGA vs EGY 01 March.pdf,12,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Quarter 4 Quarter Starters: UGA 0 Lubowa N 8 Baale F 9 Geu D 22 Sibande N 23 Kayira J EGY 5 Abdelhalim A 9 Moussa A 10 Mahmoud A 35 Rehan A 55 Oraby O Game Time UGA Score Diff EGY 10:00 1 ZAHRAN I substitution out 10:00 35 REHAN A substitution in 09:46 35 REHAN A 3pt FG , jump shot missed 09:42 55 ORABY O offensive rebound (7) 10 MAHMOUD A 2pt FG second chance in the paint, floating 09:39 39-67 -28 jump shot made (5) 09:39 9 MOUSSA A assist (4) 09:24 9 GEU D 2pt FG in the paint, floating jump shot missed 09:22 55 ORABY O defensive rebound (8) 09:17 5 ABDELHALIM A 3pt FG , jump shot missed 09:14 8 BAALE F defensive rebound (3) 09:01 8 BAALE F 2pt FG in the paint, driving layup missed 08:58 22 SIBANDE N offensive rebound (8) 23 KAYIRA J 2pt FG second chance in the paint, jump shot 08:48 missed 08:45 9 MOUSSA A defensive rebound (4) 5"
117,Play by Play UGA vs EGY 01 March.pdf,12,Play by Play,UGA vs EGY - 01 Mar 2026,"shot missed 09:14 8 BAALE F defensive rebound (3) 09:01 8 BAALE F 2pt FG in the paint, driving layup missed 08:58 22 SIBANDE N offensive rebound (8) 23 KAYIRA J 2pt FG second chance in the paint, jump shot 08:48 missed 08:45 9 MOUSSA A defensive rebound (4) 5 ABDELHALIM A 2pt FG in the paint, floating jump shot 08:32 missed 08:29 10 MAHMOUD A offensive rebound (8) 08:28 22 SIBANDE N foul personal (2 - 1) 08:28 35 REHAN A foul received (1) 08:28 9 GEU D substitution out 08:28 21 KOMAGUM J substitution in 08:24 0 LUBOWA N foul shooting (1 - 2) 08:24 10 MAHMOUD A foul received (3) 08:24 10 MAHMOUD A free throw 1 - 2 missed 08:24 10 MAHMOUD A free throw 2 - 2 missed 08:24 21 KOMAGUM J defensive rebound (6) 08:18 0 LUBOWA N 2pt FG in the paint, driving layup blocked 08:18 10 MAHMOUD A block (2) 08:14 9 MOUSSA A defensive rebound (5) 10 MAHMOUD A 2pt FG fast break in the paint, layup made 08:10 39-69 -30 (7) 08:10 9 MOUSSA A assist (5) 07:51 23 KAYIRA J 2pt FG in the paint, hook shot missed 07:46 10 MAHMOUD A defensive rebound (9) 07:32 22 SIBANDE N foul shooting (3 - 3) 07:32 5 ABDELHALIM A foul received (1)"
118,Play by Play UGA vs EGY 01 March.pdf,13,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 07:32 39-70 -31 5 ABDELHALIM A free throw 1 - 2 made (12) 07:32 35 REHAN A assist (1) 07:32 5 ABDELHALIM A free throw 2 - 2 missed 07:32 55 ORABY O offensive rebound (9) 07:30 21 KOMAGUM J foul personal (3 - 4) 07:30 55 ORABY O foul received (2) 07:30 0 LUBOWA N substitution out 07:30 6 OPONG R substitution in 5 ABDELHALIM A 2pt FG second chance in the paint, 07:20 floating jump shot missed 07:17 22 SIBANDE N defensive rebound (9) 07:14 35 REHAN A foul personal (1 - 1) 07:14 22 SIBANDE N foul received (3) 07:14 8 BAALE F substitution out 07:14 9 GEU D substitution in 07:02 22 SIBANDE N 3pt FG , pull up jump shot missed 06:59 10 MAHMOUD A defensive rebound (10) 06:54 23 KAYIRA J foul shooting (2 - 5) 06:54 9 MOUSSA A foul received (1) 06:54 39-71 -32 9 MOUSSA A free throw fast break 1 - 2 made (3) 06:54 39-72 -33"
119,Play by Play UGA vs EGY 01 March.pdf,13,Play by Play,UGA vs EGY - 01 Mar 2026,"N 3pt FG , pull up jump shot missed 06:59 10 MAHMOUD A defensive rebound (10) 06:54 23 KAYIRA J foul shooting (2 - 5) 06:54 9 MOUSSA A foul received (1) 06:54 39-71 -32 9 MOUSSA A free throw fast break 1 - 2 made (3) 06:54 39-72 -33 9 MOUSSA A free throw fast break 2 - 2 made (4) 06:54 22 SIBANDE N substitution out 06:54 2 RUGETTE J substitution in 06:37 21 KOMAGUM J 2pt FG in the paint, driving layup blocked 06:37 10 MAHMOUD A block (3) 06:33 10 MAHMOUD A defensive rebound (11) 9 MOUSSA A 2pt FG outside the paint, step back jump shot 06:26 39-74 -35 made (6) 06:04 6 OPONG R 3pt FG , pull up jump shot made (8) 42-74 -32 05:49 35 REHAN A 2pt FG in the paint, floating jump shot missed 05:48 defensive rebound (34) 05:47 5 ABDELHALIM A substitution out 05:47 9 MOUSSA A substitution out 05:47 55 ORABY O substitution out 05:47 7 METWALY A substitution in 05:47 8 ABDALATIF M substitution in 05:47 28 ABDELGAWAD K substitution in 05:29 9 GEU D 2pt FG in the paint, driving layup missed 05:26 28 ABDELGAWAD K defensive rebound (5) 05:16 8 ABDALATIF M 3pt FG , jump shot missed 05:14 23 KAYIRA J defensive rebound (6) 05:06 28 ABDELGAWAD K foul shooting (1 - 2) 05:06 9 GEU D foul received (2) 05:06 9 GEU D free throw 1 - 2 made (13) 43-74 -31"
120,Play by Play UGA vs EGY 01 March.pdf,14,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 05:06 2 RUGETTE J assist (3) 05:06 9 GEU D free throw 2 - 2 made (14) 44-74 -30 05:06 23 KAYIRA J substitution out 05:06 22 SIBANDE N substitution in 04:52 44-76 -32 8 ABDALATIF M 2pt FG in the paint, driving layup made (2) 04:52 7 METWALY A assist (6) 04:42 2 RUGETTE J 2pt FG in the paint, reverse layup missed 04:36 28 ABDELGAWAD K defensive rebound (6) 04:32 28 ABDELGAWAD K 2pt FG in the paint, layup missed 04:28 8 ABDALATIF M offensive rebound (1) 04:21 28 ABDELGAWAD K turnover travel (1) 6 OPONG R 3pt FG from turnover, step back jump shot 04:10 47-76 -29 made (11) 03:50 47-78 -31 10 MAHMOUD A 2pt FG in the paint, hook shot made (9) 03:38 2 RUGETTE J turnover bad pass (2) 03:38 8 ABDALATIF M steal (1) 8 ABDALATIF M 2pt FG fast break from turnover in the paint, 03:33 47-80 -33 floating jump shot made (4) 03:33 7 METWALY A assist (7)"
